"I";"B";"C";"A";"E";"D";"H";"L";"J";"N";"M";"metric"
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;0;0;1;0;0;0;0;0;0;2,18
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;1;0;0;0;0;0;0;0;0;2,13
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
0;1;0;1;0;0;0;0;0;0;0;2,04
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
1;0;1;0;0;1;0;0;0;0;0;2,01
